item_name;description;veg_comment;price;category;comment;size_comment;price_comment;file_name;menu_link;restaurant_name;menu_type;int_id;update_time
SCAIA ROSATO TENUTA SANT’ANTONIO;;;24;ROSE WINE;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PINOT GRIGIO BLUSH “ANTICHELLO” 2017;;;27;ROSE WINE;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
ROSACHIARA ROSATO LA SCOLCA;;;29;ROSE WINE;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PROSECCO TREVISO BALBINOT BRUT DOC;;;5,5;Champagne and Sparkiling wine;100% GLERA FOR PROSECCO DOC;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SPUMANTE ROSEO BRUT PROSECCO VSQ;;;6,5;Champagne and Sparkiling wine;MERLOT GRAPES GLERA FOR PROSECCO;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PROSECCO TREVISO BALBINOT BRUT DOC;;;27;Champagne and Sparkiling wine;100% GLERA FOR PROSECCO DOC;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
LA SCOLCA SPUMANTE BRUT;;;30;Champagne and Sparkiling wine;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SPUMANTE ROSEO BRUT PROSECCO VSQ;;;35;Champagne and Sparkiling wine;MERLOT GRAPES GLERA FOR PROSECC;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
TENUTA DELLE FARFALLE’ VSQ METODO CLASSICO;;;55;Champagne and Sparkiling wine;100% CHARDONNAY;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
LAURENT PERRIER LA CUVEE;;;90;Champagne and Sparkiling wine;PINOT NOIR/PINOT MEUNER/CHARDONNAY;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VEUVE CLICQUOT BRUT;;;90;Champagne and Sparkiling wine;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
DOM PERIGNON;;;230;Champagne and Sparkiling wine;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PERRIER JOUET BELLE EPOQUE;;;195;Champagne and Sparkiling wine;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PERRIER JOUET BELLE EPOQUE ROSE’ 2014;;;340;Champagne and Sparkiling wine;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
FULL ITALIANO;2 eggs any style, bacon, italian sausage, beans, & mushrooms with choice of toasted bread or foccacia.;;12;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
CAPRESE FOCCACIA;toasted foccacia with mozzarella & tomato;V;8;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
TOASTED FOCCAIA WITH MELTED BURRATA;topped with ham, spicy salami, Parma ham;;9;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
AVOCADO ON TOAST;with chilli & poached egg with choice of toast;V;8;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
EGGS CARBONARA;2 poached eggs served on toast with pancetta & creamy carbonara sauce;;8;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
SALMONE & UOVA;Scrambled eggs with smoked salmon & blistered tomatoes served on choice of toast;;9;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
AVOCADO & BUFFALO;toast or foccacia with avocado & melted buffalo mozzarella ;V;8;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
STEAK SANDWICH ITALIANO;sirloin steak on foccacia or toasted bread with caramlised onion, rocket & mayo;;12;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
TOAST BOARD;Toasted bread & foccaia served with butter, homemade jams & marmalades;V;6;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
FRITTATA OF THE DAY;Italian style omelette;;9;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
YOGURT, BERRIES & GRANOLA;Natural yogurt, berries and granola;V;6;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
PASTRIES;Mini croissant, pain au chocolat, pain au raisin or almond crossiant;V;3;OUR FAMOUS BREAKFAST;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
ESPRESSO;;;2,2;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
DOUBLE ESPRESSO;;;2,7;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
AMERICANO;;;2,5;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
CAPPUCCINO;;;3;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
FLAT WHITE;;;3;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
MOCHA;;;3;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
LATTE;;;3;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
CIOCCOLATA;;;3;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
TEA;English b’fast, Earl Grey, peppermint,  fresh mint, camomile, lemon & ginger,  berries, chay latte, green tea, darjeeling, jasmin;;2,5;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
JUICE;fresh orange, apple, cranberry, peach, pear, pineapple;;3;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
BLOODY MARY;;;8,5;DRINKS;;;;New-IT-breakfast.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2018/03/New-IT-breakfast.pdf;Adore Remo;BREAKFAST;0;20Nov2018
